,ward,beds,baths,DEN,size,parking,exposure,D_mkt,building_age,maint,price,lt,lg
2244,10,1.0,1,0,0.0,1,2,23.0,1,311.0,466000.0,43.66137664335585,-79.409908603494
2245,11,2.0,2,0,1.0,1,0,10.0,1,643.0,825000.0,43.65504476429405,-79.37492254609377
2246,10,2.0,2,0,1.0,1,2,1.0,3,571.0,666000.0,43.67815955273569,-79.37130690562135
2247,10,2.0,2,0,2.0,1,0,3.0,11,778.0,1252000.0,43.66240699844732,-79.42000129921412
2248,13,1.0,1,0,0.0,0,3,20.0,24,410.0,528000.0,43.64030907862995,-79.39975801294284
2249,13,1.0,1,1,1.0,0,1,3.0,18,516.0,610000.0,43.642857190981346,-79.37982009942742
2250,10,1.0,1,1,0.0,1,2,5.0,1,589.0,483000.0,43.65532774027716,-79.4055069121945
2251,13,2.0,2,0,3.0,0,1,5.0,11,1269.0,1773000.0,43.63416596597707,-79.39933360850081
2252,10,1.0,1,0,0.0,1,0,14.0,1,325.0,422000.0,43.67695867466992,-79.38642277805592
2253,13,2.0,2,0,1.0,1,1,30.0,1,546.0,639000.0,43.642653413458426,-79.41031543656669
2254,10,3.0,2,0,2.0,0,1,3.0,5,1094.0,1758000.0,43.66419758198462,-79.38785757971212
2255,11,1.0,1,0,1.0,0,3,1.0,1,517.0,661000.0,43.66496428095368,-79.368230634489
2256,10,1.0,1,1,0.0,1,1,74.0,2,501.0,550000.0,43.65615268482505,-79.39245281115105
2257,13,2.0,2,0,1.0,1,0,1.0,22,548.0,629000.0,43.648118142666654,-79.4153500600267
2258,13,0.0,1,0,1.0,1,2,17.0,1,377.0,524000.0,43.635811335241705,-79.41626457739082
2259,10,3.0,2,0,1.0,0,1,2.0,3,484.0,654000.0,43.65658573042904,-79.38369423283304
2260,10,1.0,1,1,1.0,0,0,26.0,4,398.0,563000.0,43.673021784309974,-79.40727839730825
2261,13,1.0,1,0,0.0,1,1,2.0,27,272.0,395000.0,43.63304045971064,-79.42158015451362
2262,10,1.0,1,1,2.0,0,1,1.0,11,1277.0,940000.0,43.67836403941312,-79.378379483642
2263,13,1.0,1,0,0.0,1,3,29.0,11,403.0,416000.0,43.63695381036313,-79.41167160316834
2264,10,1.0,1,0,0.0,0,1,5.0,6,418.0,503000.0,43.690466619396766,-79.3739283710454
2265,10,0.0,1,0,1.0,0,1,2.0,5,439.0,538000.0,43.662900351893896,-79.39001822275628
2266,10,2.0,3,0,1.0,0,0,22.0,15,584.0,528000.0,43.66834800513827,-79.41629053327557
2267,13,3.0,3,0,1.0,0,1,21.0,10,526.0,735000.0,43.645381596031605,-79.36647769804247
2268,13,2.0,3,1,2.0,1,1,9.0,0,961.0,1139000.0,43.63062444194083,-79.41922090752773
2269,10,1.0,1,0,1.0,1,0,1.0,14,376.0,479000.0,43.67540106233033,-79.36645698526577
2270,13,2.0,2,0,1.0,1,3,3.0,16,507.0,646000.0,43.63744005061432,-79.40409245013309
2271,10,0.0,1,0,1.0,1,0,21.0,8,438.0,459000.0,43.69128609430215,-79.39043455522948
2272,10,2.0,2,0,1.0,1,2,17.0,2,646.0,944000.0,43.6862745821955,-79.36448876840569
2273,13,2.0,2,0,1.0,1,3,13.0,12,610.0,679000.0,43.65050426982561,-79.41106172700738
2274,10,1.0,1,0,1.0,1,2,3.0,2,704.0,798000.0,43.67953750604391,-79.38009814612825
2275,13,1.0,1,1,1.0,1,3,1.0,1,430.0,685000.0,43.64020472593793,-79.41512070789719
2276,13,2.0,3,0,8.0,0,0,3.0,5,2082.0,3010000.0,43.646784044524416,-79.36842558099245
2277,10,1.0,2,0,1.0,0,1,5.0,20,468.0,482000.0,43.68362448073403,-79.39140860440283
2278,11,1.0,1,0,1.0,1,1,2.0,1,674.0,670000.0,43.65594620816346,-79.36572827064523
2279,10,1.0,1,1,1.0,0,0,3.0,1,998.0,779000.0,43.66827023869307,-79.39557441816964
2280,10,2.0,2,1,1.0,1,3,35.0,6,855.0,799000.0,43.6589770631596,-79.39013661357363
2281,11,1.0,1,0,3.0,1,0,12.0,7,796.0,1178000.0,43.665928131092976,-79.38671566647346
2282,10,3.0,2,0,1.0,0,2,13.0,8,644.0,618000.0,43.65231071515065,-79.41255751748375
2283,11,1.0,1,0,1.0,1,2,2.0,1,398.0,528000.0,43.66422341626341,-79.36441164732608
2284,11,1.0,2,1,1.0,0,0,13.992940461359378,3,655.0,905000.0,43.64813238979343,-79.37303199899709
2285,10,2.0,2,0,3.0,1,2,19.0,19,1478.0,1663000.0,43.672921659637026,-79.40428253814139
2286,13,2.0,1,1,1.0,0,0,11.0,11,384.0,583000.0,43.64461010871581,-79.3780439503347
2287,13,3.0,3,0,1.0,0,0,7.0,4,1299.0,736000.0,43.65107577938441,-79.40748777809216
2288,13,1.0,2,0,1.0,0,0,41.0,14,813.0,600000.0,43.63939256830025,-79.4022197835088
2289,13,1.0,1,0,0.0,0,0,6.0,7,323.0,399000.0,43.64898091576194,-79.41795940211433
2290,13,1.0,2,0,0.0,1,3,1.0,5,369.0,488000.0,43.64573005818598,-79.4031756860924
2291,13,2.0,2,1,3.0,0,1,25.0,14,1945.0,2785000.0,43.631398455909085,-79.42793824223784
2292,13,0.0,1,0,0.0,0,2,2.0,26,302.0,381000.0,43.64311782324947,-79.41666116867866
2293,11,0.0,1,0,0.0,1,1,30.0,4,532.0,568000.0,43.65684373495736,-79.36537575231303
2294,10,2.0,3,0,1.0,0,0,34.0,4,464.0,534000.0,43.680508265203606,-79.37930003151504
2295,13,1.0,1,1,1.0,0,3,3.0,7,718.0,578000.0,43.62925065854737,-79.41977275747432
2296,11,2.0,1,0,1.0,0,2,3.0,19,479.0,663000.0,43.65526940401383,-79.36659967941155
2298,10,1.0,2,0,0.0,1,0,11.0,0,753.3927938362809,703000.0,43.683881726078106,-79.38111562101479
2299,10,2.0,2,1,2.0,0,2,3.0,22,861.0,1238000.0,43.69300960660816,-79.38509381912841
2300,10,3.0,3,0,6.0,1,1,25.0,11,2959.0,3411000.0,43.671890324020914,-79.36615693863557
2301,13,3.0,2,0,2.0,1,1,45.0,0,875.0,1295000.0,43.6342146360936,-79.40693054657721
2302,10,3.0,3,1,8.0,0,0,7.0,11,3799.0,3860000.0,43.68653896465302,-79.38443715481007
2303,10,1.0,1,0,0.0,1,1,9.0,0,434.0,487000.0,43.685047039395045,-79.38838271873905
2304,10,1.0,1,0,1.0,1,0,13.944509420892556,15,357.0,474000.0,43.67732242810696,-79.38972141614819
2305,10,1.0,1,1,0.0,0,2,14.0,16,702.0,758000.0,43.65324966949996,-79.41065650618526
2306,10,2.0,1,0,3.0,1,0,5.0,4,1173.0,1341000.0,43.67575547652389,-79.38283383439484
2307,11,1.0,1,1,1.0,1,0,8.0,18,1072.0,722000.0,43.65270724288104,-79.3602240878573
2308,10,2.0,2,0,1.0,1,0,31.0,20,568.0,824000.0,43.68486765651408,-79.37480400141983
2309,13,2.0,2,0,3.0,0,0,17.0,21,1496.0,2117000.0,43.64086803907746,-79.41477643277115
2310,10,2.0,2,0,3.0,0,1,15.0,14,1610.0,1825000.0,43.67210119842763,-79.38327974240912
2311,13,2.0,2,1,2.0,1,2,0.0,6,1086.0,1532000.0,43.64638956356173,-79.42251409837324
2312,10,0.0,1,0,1.0,0,0,17.0,1,317.0,501000.0,43.68750811958211,-79.3630631736698
2313,10,1.0,1,0,1.0,1,2,29.0,21,300.0,405000.0,43.6790967201912,-79.39328008200434
2314,10,1.0,1,0,0.0,0,0,13.939146251981802,6,324.0,470000.0,43.68030565397231,-79.38109788802109
2315,10,1.0,1,0,1.0,1,0,3.0,20,853.0,766000.0,43.6688305256896,-79.42792251397442
2316,13,2.0,3,0,1.0,1,2,17.0,30,494.0,596000.0,43.6473909157201,-79.41562617663158
2317,10,1.0,1,1,1.0,1,0,3.0,1,465.0,659000.0,43.67180030057257,-79.41751476279694
2319,10,2.0,1,1,2.0,1,3,33.0,4,1362.0,1487000.0,43.662436909187875,-79.42383222172967
2320,10,2.0,2,0,2.0,1,0,2.0,4,1032.0,1104000.0,43.67751095422376,-79.3975298044325
2321,10,2.0,3,0,2.0,0,1,1.0,13,1734.0,1157000.0,43.66516837986656,-79.39489106678667
2322,11,2.0,2,0,1.0,1,1,26.0,8,560.0,820000.0,43.650885932449064,-79.37933395875193
2323,10,1.0,1,1,1.0,0,1,15.0,14,692.0,703000.0,43.684132000256355,-79.37794453119037
2324,10,1.0,1,1,0.0,1,3,25.0,3,545.0,623000.0,43.68874082706332,-79.36425574837605
2325,10,1.0,1,0,2.0,0,0,16.0,12,565.0,1046000.0,43.68087884205192,-79.37217570164768
2326,10,2.0,2,1,3.0,1,1,16.0,5,1635.0,2071000.0,43.664097337984465,-79.39094649994483
2327,10,1.0,1,0,1.0,1,1,6.0,53,428.0,495000.0,43.67567307521052,-79.40551076756347
2328,11,2.0,3,0,2.0,0,0,13.0,4,1750.0,1544000.0,43.661026944991654,-79.3759748428062
2329,10,2.0,3,1,2.0,0,1,22.0,14,1652.0,2064000.0,43.66028676638616,-79.39489196386332
2330,13,0.0,1,0,0.0,1,0,29.0,5,255.0,347000.0,43.641622148580694,-79.40465468258795
2331,13,1.0,1,0,1.0,1,1,5.0,2,682.0,632000.0,43.6405044816914,-79.38064908668719
2332,10,2.0,2,1,2.0,1,0,30.0,0,1061.0,1213000.0,43.683192305709355,-79.37277190353596
2333,10,2.0,2,0,6.0,0,2,17.0,10,4398.0,3917000.0,43.689241263357715,-79.38535133366612
2334,10,1.0,1,0,0.0,0,3,11.0,2,666.0,458000.0,43.66934615182747,-79.39200497614993
2335,13,1.0,1,0,0.0,0,3,13.0,1,542.0,718000.0,43.63324836492381,-79.41986559748015
2336,10,1.0,1,0,1.0,1,2,13.0,8,643.0,654000.0,43.67162298381563,-79.37970142776766
2337,10,3.0,2,0,4.0,1,1,11.0,4,1314.0,1886000.0,43.69073182748009,-79.38628834011293
2338,10,2.0,1,0,1.0,1,2,7.0,2,519.0,735000.0,43.682939463283866,-79.3852557416727
2339,13,0.0,1,0,0.0,1,0,13.959623806004686,7,450.0,407000.0,43.65183295210606,-79.3827134772241
2340,11,1.0,1,1,0.0,1,0,14.0,0,500.0,581000.0,43.65970771054143,-79.36778716025411
2341,13,1.0,1,0,1.0,1,1,4.0,2,522.0,721000.0,43.64678564077593,-79.41683126604767
2342,10,1.0,1,1,0.0,0,0,39.0,17,753.4055429228396,487000.0,43.65799742895941,-79.41553966487716
2343,10,1.0,1,0,1.0,0,0,5.0,4,978.0,719000.0,43.655611206988794,-79.394382140185
2344,13,1.0,1,0,0.0,1,2,0.0,15,333.0,358000.0,43.64586056355479,-79.41189296219471
2345,13,1.0,1,1,1.0,1,3,6.0,6,437.0,588000.0,43.63361438434842,-79.42244717281463
2346,11,1.0,1,0,1.0,1,0,36.0,15,348.0,530000.0,43.65239174103679,-79.37556352388923
2347,11,1.0,2,0,1.0,1,1,1.0,11,753.0,725000.0,43.65965757637536,-79.36067328067104
2348,11,1.0,1,1,1.0,1,1,8.0,45,605.0,993000.0,43.66311919710581,-79.36013548854855
2349,11,1.0,1,0,0.0,1,0,51.0,4,384.0,555000.0,43.66805906620983,-79.37748330434978
2350,13,1.0,1,1,0.0,0,0,5.0,5,515.0,494000.0,43.63812958928857,-79.41446807560222
2351,13,1.0,1,0,0.0,1,2,2.0,1,494.0,382000.0,43.629762305779145,-79.42717849632196
2352,13,1.0,1,0,0.0,0,3,8.0,1,233.0,325000.0,43.63119975120456,-79.40254484579623
2353,11,1.0,1,1,1.0,1,1,2.0,2,771.0,773000.0,43.64951453330442,-79.38012324297752
2354,10,2.0,2,0,2.0,0,0,6.0,2,891.0,1436000.0,43.68864461067233,-79.37135799476061
2355,10,1.0,1,0,0.0,0,0,3.0,6,698.0,544000.0,43.678209843224614,-79.36639560705171
2356,11,2.0,2,0,1.0,1,0,8.0,5,548.0,641000.0,43.668184675479935,-79.38632192702683
2357,10,1.0,1,0,1.0,1,0,15.0,8,668.0,1040000.0,43.66591432362889,-79.38884180094601
2358,11,2.0,3,0,2.0,1,2,2.0,7,986.0,1048000.0,43.66971202411129,-79.37993756740276
2359,11,3.0,2,0,2.0,1,1,0.0,10,1177.0,1399000.0,43.65016934347972,-79.37102808431305
2360,13,3.0,2,0,2.0,0,3,2.0,5,1125.0,1361000.0,43.63948437407846,-79.41033790460232
2361,13,3.0,2,1,4.0,0,3,28.0,4,3399.0,2854000.0,43.64123198653617,-79.42647858889417
2362,10,1.0,1,0,1.0,0,2,35.0,11,566.0,639000.0,43.66110720793088,-79.3937757344353
2363,10,1.0,1,0,1.0,1,1,17.0,0,476.0,608000.0,43.68006136526827,-79.36793851815733
2365,10,2.0,3,0,1.0,1,0,9.0,15,776.0,858000.0,43.66232140050581,-79.39067613279265
2366,10,2.0,2,1,1.0,1,0,8.0,2,619.0,856000.0,43.67188582871808,-79.41235501887644
2367,10,2.0,3,1,2.0,1,0,14.027232238334209,4,866.0,1181000.0,43.66349202336268,-79.40837207644589
2368,13,1.0,1,0,0.0,0,1,2.0,6,334.0,405000.0,43.6351693215504,-79.41259698837473
2369,11,1.0,2,1,1.0,1,1,11.0,24,595.0,801000.0,43.66695316512137,-79.36659878688185
2370,13,1.0,1,0,1.0,0,0,31.0,3,705.0,712000.0,43.64215998343728,-79.40320027488879
2371,13,3.0,2,0,2.0,1,0,14.0,9,995.0,1539000.0,43.64062081418063,-79.40343575109745
2372,13,2.0,2,0,2.0,1,0,15.0,0,1016.0,1221000.0,43.64309041686928,-79.38732636962588
2373,10,2.0,2,0,1.0,0,1,30.0,31,753.40144500216,842000.0,43.67400388725145,-79.39389039478321
2374,11,2.0,2,1,6.0,0,0,6.0,8,1692.0,2957000.0,43.65046387555233,-79.36439082290032
2375,13,2.0,2,0,2.0,1,0,7.0,8,944.0,1222000.0,43.645688335656345,-79.41459224183735
2376,13,3.0,2,0,6.0,1,0,14.0,3,2645.0,2812000.0,43.645146633844575,-79.39261665953003
2377,10,2.0,2,1,7.0,1,0,1.0,7,3091.0,3906000.0,43.68769434430785,-79.38218234328336
2378,13,2.0,2,0,1.0,0,0,3.0,1,459.0,649000.0,43.649173472568584,-79.41632189803703
2379,10,1.0,1,0,1.0,1,0,6.0,2,443.0,754000.0,43.67070532859672,-79.36200744397296
2380,10,1.0,1,1,1.0,0,2,38.0,22,750.0,1058000.0,43.68640649536417,-79.37609217997993
2381,11,1.0,1,1,1.0,1,0,16.0,1,904.0,860000.0,43.67002972291363,-79.37950923743529
2382,13,1.0,1,0,0.0,1,0,26.0,34,286.0,372000.0,43.640028641505374,-79.38347132917168
2383,10,2.0,2,1,1.0,1,1,7.0,2,503.0,671000.0,43.67994100802811,-79.38376576986809
2384,13,2.0,2,0,1.0,0,0,3.0,4,590.0,786000.0,43.652163713531515,-79.39494999783093
2385,10,1.0,1,1,0.0,1,1,31.0,4,314.0,557000.0,43.66817797640002,-79.39413202593734
2386,11,3.0,2,0,7.0,1,0,18.0,25,2714.0,3159000.0,43.6691468610391,-79.36146068318139
2387,13,3.0,2,1,2.0,0,2,19.0,29,1626.0,1593000.0,43.64211899484381,-79.38148892429405
2388,10,1.0,1,0,0.0,1,2,3.0,12,335.0,457000.0,43.6633740671325,-79.39988678627128
2389,13,1.0,2,1,1.0,0,3,19.0,6,347.0,619000.0,43.64824689580315,-79.35747176627984
2390,13,1.0,1,0,0.0,1,3,11.0,16,295.0,346000.0,43.63789609998059,-79.4069943843653
2391,10,1.0,1,1,0.0,0,0,0.0,13,655.0,519000.0,43.673670619587824,-79.36592890908757
2392,10,3.0,2,0,8.0,0,2,0.0,6,2695.0,3375000.0,43.65475231170774,-79.42086722991698
2393,10,1.0,1,0,0.0,0,0,20.0,6,313.0,479000.0,43.66057326204063,-79.42365517125097
2394,10,1.0,1,1,1.0,1,2,0.0,23,544.0,801000.0,43.66378572312112,-79.39848968461374
2395,10,2.0,2,0,1.0,1,1,10.0,13,613.0,554000.0,43.665959517037365,-79.41156647194497
2396,10,2.0,2,1,1.0,1,2,17.0,1,928.0,870000.0,43.65816920109085,-79.40050421035791
2397,13,2.0,2,0,0.0,1,3,1.0,1,355.0,481000.0,43.64332449992787,-79.3691002777405
2398,10,1.0,2,0,1.0,1,0,8.0,5,640.0,893000.0,43.6766154370067,-79.36583437338606
2399,10,2.0,2,0,0.0,1,0,7.0,0,447.0,587000.0,43.67059043034251,-79.42739216752224
2400,10,1.0,1,0,1.0,1,1,35.0,0,837.0,743000.0,43.674750814006934,-79.37623708616967
2401,13,1.0,1,1,1.0,0,3,4.0,16,527.0,592000.0,43.64814750704555,-79.35819729900155
2402,13,0.0,1,0,0.0,1,0,4.0,8,286.0,329000.0,43.64916352138561,-79.36381307591014
2403,10,2.0,3,0,1.0,0,1,18.0,8,935.0,687000.0,43.65977551875168,-79.41904501309928
2404,11,1.0,2,0,1.0,1,3,13.966937218155715,11,495.0,584000.0,43.66512414372812,-79.38557629582986
2405,13,2.0,2,1,2.0,1,1,14.085251974732383,35,1223.0,1263000.0,43.64137151989656,-79.40193017287494
2406,10,1.0,1,0,1.0,1,3,15.0,0,622.0,615000.0,43.68339104602382,-79.38304119847066
2407,13,2.0,2,0,2.0,1,1,11.0,19,1635.0,1798000.0,43.648623486882016,-79.39551498295693
2408,10,2.0,2,0,1.0,0,3,38.0,13,475.0,686000.0,43.66286993885427,-79.40373911150381
2409,10,2.0,1,0,1.0,1,2,3.0,2,867.0,1200000.0,43.67500200654325,-79.37658032289457
2410,10,2.0,1,0,1.0,0,0,13.0,11,1242.0,1227000.0,43.691579150384584,-79.37513930329175
2412,13,1.0,1,0,1.0,0,3,1.0,7,300.0,462000.0,43.63305679660868,-79.42645585244166
2413,13,2.0,1,0,1.0,1,0,5.0,7,778.0,715000.0,43.64691805685312,-79.39870099340428
2414,11,2.0,2,0,4.0,0,1,42.0,1,2159.0,3330000.0,43.65985692750736,-79.3821830790367
2415,10,1.0,1,1,1.0,0,1,7.0,6,478.0,579000.0,43.654427847468625,-79.42112103085918
2416,10,1.0,1,1,0.0,1,3,74.0,5,590.0,568000.0,43.67021309638935,-79.39078756184747
2417,10,1.0,1,0,1.0,1,0,16.0,7,634.0,754000.0,43.674799104941286,-79.38826881742602
2418,10,1.0,1,1,1.0,1,2,19.0,20,628.0,642000.0,43.6679168534807,-79.39402491956206
2419,10,0.0,1,0,1.0,0,3,16.0,1,501.0,483000.0,43.65351476492786,-79.40619751349483
2420,10,1.0,1,1,1.0,0,1,13.0,0,466.0,596000.0,43.68665231781704,-79.37595793397792
2421,13,1.0,1,1,0.0,0,3,13.0,3,416.0,532000.0,43.63927326420397,-79.3988283135617
2422,10,1.0,1,0,0.0,1,3,12.0,2,489.0,631000.0,43.67125752551711,-79.38783303445244
2423,13,2.0,1,0,1.0,1,0,1.0,0,454.0,565000.0,43.64131335211749,-79.41470441949821
2424,11,0.0,1,0,0.0,1,2,28.0,13,324.0,499000.0,43.669587324850454,-79.37890937000908
2425,13,2.0,3,0,2.0,0,1,14.093377988233527,21,1273.0,1635000.0,43.620623005680926,-79.39522530274053
2426,10,1.0,1,1,1.0,1,3,19.0,8,422.0,500000.0,43.68076707182434,-79.37711990921991
2427,13,1.0,1,1,1.0,1,0,19.0,4,452.0,652000.0,43.653141386727064,-79.38629095337357
2428,10,2.0,2,0,2.0,1,1,16.0,12,864.0,1007000.0,43.670514353932745,-79.40617648490861
2429,11,2.0,2,0,3.0,1,1,29.0,34,1409.0,1729000.0,43.66391354446156,-79.36837936117182
2430,10,1.0,1,0,1.0,1,1,18.0,3,416.0,443000.0,43.67068831523745,-79.38114654489661
2431,13,2.0,2,0,1.0,1,3,2.0,1,1027.0,1051000.0,43.63699073981507,-79.39409932113601
2432,10,1.0,1,0,1.0,1,0,11.0,8,657.0,890000.0,43.67951398018115,-79.37663248250634
2433,10,1.0,1,1,1.0,0,0,24.0,6,746.0,784000.0,43.65894054110656,-79.40296290170441
2434,13,1.0,1,1,1.0,1,3,11.0,2,681.0,849000.0,43.62980631190003,-79.41199697443565
2435,13,2.0,2,0,1.0,1,0,19.0,2,1491.0,1581000.0,43.64459439577633,-79.37827764264473
2436,10,1.0,1,0,1.0,0,1,6.0,4,307.0,505000.0,43.67353882319874,-79.40837470876306
2437,13,1.0,1,1,1.0,1,2,19.0,33,780.0,802000.0,43.63483274290188,-79.41605565967072
2438,10,1.0,1,1,1.0,1,1,16.0,20,435.0,649000.0,43.671117982256725,-79.39588382585703
2439,13,1.0,1,0,0.0,1,0,6.0,4,374.0,456000.0,43.641421727372254,-79.39280402752975
2440,10,3.0,3,0,4.0,1,0,3.0,5,1574.0,2144000.0,43.67322808736056,-79.39559256152438
2441,13,2.0,2,1,4.0,0,0,17.0,5,2070.0,2773000.0,43.64099738550655,-79.39228224804748
2442,10,1.0,2,0,1.0,1,0,3.0,13,798.0,597000.0,43.66464930681676,-79.41507385186962
2443,11,1.0,1,1,1.0,0,3,11.0,2,505.0,622000.0,43.665872400749926,-79.38093822009262
2444,10,1.0,1,0,0.0,1,0,3.0,21,515.0,574000.0,43.6821158056616,-79.36890539011725
2445,10,1.0,2,0,1.0,1,2,12.0,3,705.0,833000.0,43.66242954677123,-79.420234533348
2446,13,1.0,1,0,1.0,1,2,3.0,9,1653.0,926000.0,43.64826296984481,-79.41264899803973
2447,10,2.0,2,1,5.0,0,3,44.0,13,2103.0,2656000.0,43.65307391979833,-79.41335050990129
2448,13,2.0,2,0,1.0,0,2,45.0,20,351.0,592000.0,43.65231148965787,-79.3523139146128
2449,10,3.0,3,0,1.0,1,3,1.0,39,1438.0,1562000.0,43.67208982937023,-79.3664712361451
2450,10,3.0,2,0,7.0,1,1,5.0,9,2254.0,3667000.0,43.68932993375537,-79.36533489506684
2451,10,1.0,1,0,1.0,0,0,23.0,69,552.0,575000.0,43.66379856866116,-79.39096409546465
2452,13,3.0,2,0,2.0,1,0,7.0,4,1514.0,1950000.0,43.63465017480799,-79.41959129510134
2453,10,1.0,1,1,1.0,1,3,57.0,2,520.0,729000.0,43.66422097948241,-79.39435753878705
2454,13,2.0,2,0,3.0,1,1,4.0,0,753.3896065646413,2179000.0,43.63214948631854,-79.42243640241826
2455,10,0.0,1,0,0.0,1,1,1.0,9,296.0,355000.0,43.657391077631814,-79.40075527785294
2456,13,1.0,1,1,1.0,1,1,21.0,2,605.0,618000.0,43.64196356068921,-79.37546245578497
2457,13,1.0,1,0,1.0,1,1,9.0,5,464.0,707000.0,43.64591435121377,-79.41653322523524
2458,10,2.0,2,1,3.0,0,2,2.0,1,1806.0,1230000.0,43.670941844761714,-79.39230200413104
2459,10,1.0,1,1,1.0,0,2,2.0,3,564.0,559000.0,43.691315135359936,-79.38794954452405
2460,10,2.0,2,0,0.0,0,2,3.0,13,435.0,567000.0,43.66843136087094,-79.4170382637716
2461,10,2.0,2,0,2.0,0,2,25.0,2,2153.0,1808000.0,43.68274035827897,-79.37858505607942
2462,10,1.0,1,0,1.0,1,2,21.0,13,807.0,708000.0,43.6732503599309,-79.38290222035288
2463,13,0.0,1,0,0.0,0,2,39.0,13,441.0,372000.0,43.64345180381688,-79.38727259086588
2464,10,2.0,2,1,4.0,1,0,4.0,6,2217.0,1931000.0,43.68710622350635,-79.38622423696977
2465,10,1.0,1,0,1.0,0,0,0.0,31,338.0,482000.0,43.6796979596683,-79.36588098272351
2466,11,2.0,2,0,2.0,0,1,0.0,4,1074.0,1161000.0,43.65828832605637,-79.37282578571197
2467,13,2.0,2,0,0.0,1,1,9.0,1,541.0,522000.0,43.63664609380845,-79.40749061325397
2468,10,2.0,2,0,0.0,0,3,41.0,10,568.0,637000.0,43.67313609399377,-79.37940116273361
2469,13,1.0,1,0,0.0,0,3,8.0,6,621.0,533000.0,43.64388852784052,-79.39234555444176
2470,10,2.0,2,0,2.0,1,1,16.0,5,1052.0,1379000.0,43.6822570503947,-79.3735612539911
2471,13,1.0,1,0,0.0,1,0,2.0,4,441.0,408000.0,43.64510388846598,-79.41605081137267
2472,13,2.0,2,1,1.0,1,3,3.0,1,604.0,693000.0,43.65068545031996,-79.40106200855641
2473,11,1.0,1,1,1.0,1,2,20.0,0,524.0,771000.0,43.661384883785914,-79.35936589944842
2474,10,1.0,1,0,1.0,1,0,2.0,2,512.0,609000.0,43.658687202761456,-79.41974509793883
2475,13,3.0,2,0,2.0,1,0,8.0,9,1433.0,1289000.0,43.64970717513672,-79.40000912090566
2476,10,0.0,1,0,0.0,1,2,34.0,35,252.0,364000.0,43.66492183553956,-79.39571537655694
2477,10,1.0,1,0,1.0,1,2,4.0,6,527.0,551000.0,43.67497272850737,-79.38950521052135
2478,13,2.0,1,0,1.0,1,3,26.0,36,467.0,607000.0,43.638544973929335,-79.41394670993802
2479,10,1.0,1,1,1.0,1,2,3.0,7,722.0,790000.0,43.66307013239387,-79.41873862746822
2481,10,1.0,1,0,1.0,0,0,67.0,2,461.0,636000.0,43.675401849360675,-79.39705390939656
2482,10,1.0,1,1,1.0,1,0,8.0,7,614.0,704000.0,43.67699705661968,-79.37309549306559
2483,10,1.0,1,0,0.0,1,0,11.0,20,287.0,542000.0,43.66574657956243,-79.39463757562713
2484,10,2.0,2,1,2.0,0,0,11.0,3,1748.0,1703000.0,43.68967814200801,-79.38329695237583
2485,11,2.0,2,0,1.0,1,0,32.0,7,1264.0,1187000.0,43.658366015188975,-79.35892446703245
2486,11,2.0,2,1,3.0,1,1,15.0,8,1562.0,1896000.0,43.66617196155378,-79.37453005999411
2487,11,1.0,1,1,1.0,0,0,6.0,13,674.0,863000.0,43.66111334113434,-79.37786004457254
2488,13,1.0,1,0,0.0,1,1,15.0,13,453.0,475000.0,43.64914443901541,-79.35187555343965
2489,10,1.0,1,1,1.0,1,0,33.0,2,366.0,582000.0,43.654406178711966,-79.41659976742105
2490,11,1.0,1,1,1.0,1,3,5.0,36,1053.0,950000.0,43.67048817236252,-79.3745150323348
2491,11,1.0,1,1,1.0,0,0,12.0,0,479.0,652000.0,43.65620637630321,-79.36497775709672
2492,10,2.0,2,1,1.0,0,2,10.0,7,678.0,882000.0,43.67304205418817,-79.38108924420335
2493,11,1.0,1,0,2.0,1,1,4.0,10,781.0,971000.0,43.650673768502315,-79.36995309602534
2494,10,1.0,1,1,1.0,0,3,19.0,3,497.0,662000.0,43.68645735174995,-79.37012049434595
2495,10,1.0,1,0,0.0,1,1,1.0,14,330.0,495000.0,43.67021437945205,-79.40419856383397
2496,11,1.0,1,1,1.0,1,0,5.0,24,754.0,978000.0,43.670156549804055,-79.37407718354984
2497,10,2.0,3,0,2.0,1,1,1.0,12,1049.0,1298000.0,43.66662491531402,-79.41706697660045
2498,11,3.0,2,0,2.0,0,1,1.0,27,1040.0,1286000.0,43.66861250992624,-79.36763161933985
2499,13,1.0,1,1,0.0,0,1,3.0,1,485.0,406000.0,43.64665656475296,-79.3576901848892
2500,10,1.0,1,1,0.0,1,0,2.0,2,437.0,555000.0,43.69227194687296,-79.36787958768562
2501,10,1.0,1,1,1.0,1,3,2.0,5,660.0,850000.0,43.68815872664035,-79.37464675535603
2502,11,1.0,1,0,1.0,1,0,20.0,5,995.0,892000.0,43.669875377611255,-79.37105624468822
2503,10,1.0,1,0,0.0,0,2,3.0,7,314.0,490000.0,43.665433470820446,-79.39228900644943
2504,11,1.0,2,0,1.0,1,0,1.0,1,552.0,702000.0,43.65338418957292,-79.37711098534112
2505,10,1.0,1,0,1.0,0,1,29.0,1,1020.0,990000.0,43.668922922403304,-79.41460973026285
2506,13,1.0,1,1,0.0,1,2,2.0,1,393.0,565000.0,43.63830086721129,-79.41622954855877
2507,13,2.0,2,0,1.0,1,1,7.0,44,599.0,852000.0,43.644499228373256,-79.37399750074786
2508,13,1.0,1,0,1.0,0,0,8.0,3,447.0,577000.0,43.64554092747068,-79.40425366311308
